year,locationabbr,locationdesc,class,topic,question,response,sample_size,data_value,confidence_limit_low,confidence_limit_high,display_order,data_value_unit,data_value_type,data_value_footnote_symbol,data_value_footnote,data_source,class_id,topic_id,location_id,breakout_id,break_out_category_id,question_id,response_id,geo_location,Age Group,Gender,Race/Ethnicity
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1111,77.3,74.7,79.9,957,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,AGE04,CAT3,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",45-54,NA,NA
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,484,24.8,22.5,27.1,952,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,AGE05,CAT3,ADDEPEV2,RESP046,"(44.6613195430005, -84.71439026999968)",55-64,NA,NA
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1538,75.2,72.9,77.5,958,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,AGE05,CAT3,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",55-64,NA,NA
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,436,15,13.4,16.5,953,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,AGE09,CAT3,ADDEPEV2,RESP046,"(44.6613195430005, -84.71439026999968)",65+,NA,NA
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2446,85,83.5,86.6,959,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,AGE09,CAT3,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",65+,NA,NA
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1354,20.9,19.7,22.2,960,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE1,CAT4,ADDEPEV2,RESP046,"(44.6613195430005, -84.71439026999968)",NA,NA,"White, non-Hispanic"
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5537,79.1,77.8,80.3,965,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE1,CAT4,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",NA,NA,"White, non-Hispanic"
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,143,17.6,14.1,21,961,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE2,CAT4,ADDEPEV2,RESP046,"(44.6613195430005, -84.71439026999968)",NA,NA,"Black, non-Hispanic"
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,690,82.5,79,85.9,966,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE2,CAT4,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",NA,NA,"Black, non-Hispanic"
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,39,27.2,18.2,36.2,962,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE3,CAT4,ADDEPEV2,RESP046,"(44.6613195430005, -84.71439026999968)",NA,NA,Hispanic
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,126,72.8,63.8,81.8,967,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE3,CAT4,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",NA,NA,Hispanic
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,34,14.8,9.4,20.1,963,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE4,CAT4,ADDEPEV2,RESP046,"(44.6613195430005, -84.71439026999968)",NA,NA,"Other, non-Hispanic"
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,182,85.3,79.9,90.6,968,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE4,CAT4,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",NA,NA,"Other, non-Hispanic"
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,48,26.6,18,35.1,964,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE5,CAT4,ADDEPEV2,RESP046,"(44.6613195430005, -84.71439026999968)",NA,NA,"Multiracial, non-Hispanic"
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,130,73.4,64.9,82,969,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,RACE5,CAT4,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",NA,NA,"Multiracial, non-Hispanic"
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,543,15.9,14.4,17.5,944,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,SEX1,CAT2,ADDEPEV2,RESP046,"(44.6613195430005, -84.71439026999968)",NA,Male,NA
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3071,84.1,82.5,85.6,946,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,SEX1,CAT2,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",NA,Male,NA
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1098,24.7,23.1,26.4,945,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,SEX2,CAT2,ADDEPEV2,RESP046,"(44.6613195430005, -84.71439026999968)",NA,Female,NA
2014,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3727,75.3,73.6,76.9,947,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,26,SEX2,CAT2,ADDEPEV2,RESP054,"(44.6613195430005, -84.71439026999968)",NA,Female,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,202,19,16.3,21.7,948,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE01,CAT3,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",18-24,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,843,81,78.3,83.7,954,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE01,CAT3,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",18-24,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,384,18.8,16.8,20.7,949,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE02,CAT3,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",25-34,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1557,81.2,79.3,83.2,955,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE02,CAT3,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",25-34,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,459,19.9,18,21.8,950,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE03,CAT3,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",35-44,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1729,80.1,78.2,82,956,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE03,CAT3,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",35-44,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,615,19,17.4,20.6,951,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE04,CAT3,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",45-54,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2415,81,79.4,82.6,957,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE04,CAT3,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",45-54,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,748,19.7,18.2,21.2,952,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE05,CAT3,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",55-64,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2896,80.3,78.8,81.8,958,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE05,CAT3,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",55-64,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,642,13.4,12.2,14.6,953,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE09,CAT3,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",65+,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3869,86.6,85.4,87.8,959,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,AGE09,CAT3,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",65+,NA,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2734,18.7,17.9,19.4,960,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE1,CAT4,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",NA,NA,"White, non-Hispanic"
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,11902,81.3,80.6,82.1,965,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE1,CAT4,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",NA,NA,"White, non-Hispanic"
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,74,17,12.6,21.4,961,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE2,CAT4,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",NA,NA,"Black, non-Hispanic"
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,360,83,78.6,87.4,966,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE2,CAT4,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",NA,NA,"Black, non-Hispanic"
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,82,16.9,12.9,20.8,962,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE3,CAT4,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",NA,NA,Hispanic
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,321,83.1,79.2,87.1,967,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE3,CAT4,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",NA,NA,Hispanic
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,80,9.8,7.1,12.4,963,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE4,CAT4,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",NA,NA,"Other, non-Hispanic"
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,434,90.2,87.6,92.9,968,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE4,CAT4,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",NA,NA,"Other, non-Hispanic"
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,50,37.6,27.7,47.5,964,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE5,CAT4,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",NA,NA,"Multiracial, non-Hispanic"
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,98,62.4,52.5,72.3,969,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,RACE5,CAT4,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",NA,NA,"Multiracial, non-Hispanic"
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,987,13.1,12.2,14.1,944,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,SEX1,CAT2,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",NA,Male,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6482,86.9,85.9,87.8,946,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,SEX1,CAT2,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",NA,Male,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2063,23,22,24.1,945,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,SEX2,CAT2,ADDEPEV2,RESP046,"(46.35564873600049, -94.79420050299967)",NA,Female,NA
2014,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6827,77,75.9,78,947,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,27,SEX2,CAT2,ADDEPEV2,RESP054,"(46.35564873600049, -94.79420050299967)",NA,Female,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,19,10.8,5.7,16,940,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE01,CAT3,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",18-24,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,183,89.2,84,94.3,946,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE01,CAT3,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",18-24,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,73,24.8,19.1,30.5,941,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE02,CAT3,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",25-34,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,270,75.2,69.5,80.9,947,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE02,CAT3,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",25-34,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,92,19,14.7,23.3,942,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE03,CAT3,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",35-44,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,369,81,76.8,85.3,948,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE03,CAT3,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",35-44,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,161,24.2,20.1,28.3,943,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE04,CAT3,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",45-54,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,500,75.8,71.7,79.9,949,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE04,CAT3,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",45-54,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,216,22.4,19.1,25.8,944,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE05,CAT3,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",55-64,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,735,77.6,74.2,80.9,950,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE05,CAT3,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",55-64,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,253,17.2,14.6,19.7,945,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE09,CAT3,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",65+,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1313,82.8,80.3,85.4,951,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,AGE09,CAT3,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",65+,NA,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,556,23.4,21.1,25.8,952,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,RACE1,CAT4,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",NA,NA,"White, non-Hispanic"
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1992,76.6,74.2,78.9,957,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,RACE1,CAT4,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",NA,NA,"White, non-Hispanic"
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,238,14.6,12.1,17.1,953,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,RACE2,CAT4,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",NA,NA,"Black, non-Hispanic"
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1262,85.4,82.9,87.9,958,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,RACE2,CAT4,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",NA,NA,"Black, non-Hispanic"
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1,NA,NA,NA,954,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,28,RACE3,CAT4,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",NA,NA,Hispanic
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,36,NA,NA,NA,959,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,28,RACE3,CAT4,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",NA,NA,Hispanic
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,7,NA,NA,NA,955,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,28,RACE4,CAT4,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",NA,NA,"Other, non-Hispanic"
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,49,83.8,69.2,98.4,960,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,RACE4,CAT4,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",NA,NA,"Other, non-Hispanic"
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,5,NA,NA,NA,956,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,28,RACE5,CAT4,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",NA,NA,"Multiracial, non-Hispanic"
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12,NA,NA,NA,961,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,28,RACE5,CAT4,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",NA,NA,"Multiracial, non-Hispanic"
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,205,13.6,11.3,16,936,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,SEX1,CAT2,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",NA,Male,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1308,86.4,84,88.7,938,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,SEX1,CAT2,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",NA,Male,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,609,25.7,23.3,28.2,937,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,SEX2,CAT2,ADDEPEV2,RESP046,"(32.745510099000455, -89.53803082499968)",NA,Female,NA
2014,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2062,74.3,71.8,76.8,939,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,28,SEX2,CAT2,ADDEPEV2,RESP054,"(32.745510099000455, -89.53803082499968)",NA,Female,NA
2014,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,67,20.5,15.3,25.6,946,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,29,AGE01,CAT3,ADDEPEV2,RESP046,"(38.635790776000476, -92.56630005299968)",18-24,NA,NA
2014,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,267,79.5,74.4,84.7,952,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,29,AGE01,CAT3,ADDEPEV2,RESP054,"(38.635790776000476, -92.56630005299968)",18-24,NA,NA
2014,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,132,25.6,21.1,30.1,947,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,29,AGE02,CAT3,ADDEPEV2,RESP046,"(38.635790776000476, -92.56630005299968)",25-34,NA,NA
